"idBank";"Dernière mise à jour";"Puissance";"Série arrêtée";"Type de ménages";"Zone géographique";"Indicateur";"Correction";"﻿Base de l'indice";"Formes de vente de la grande distribution";"Regroupement de produits";"Produit détaillé (COICOP 2016)";"Unité";"Périodicité";"Nature"
"001766547";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2 - Boissons non alcoolisées";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766548";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2.1 - Café, thé et cacao";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766549";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2.1.1 - Café";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766550";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2.1.2 - Thés et infusions";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766551";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2.1.3 - Cacao et chocolat en poudre";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766552";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2.2 - Eaux minérales, boissons rafraîchissantes, jus de fruits et de légumes";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766553";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2.2.1 - Eaux minérales ou de source";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766554";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2.2.2 - Boissons rafraîchissantes";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766555";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"01.2.2.3 - Jus de fruits et de légumes";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766556";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02 - Boissons alcoolisées, tabac et stupéfiants";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766557";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02.1 - Boissons alcoolisées";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766558";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02.1.1 - Alcools de bouche";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766559";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02.1.1.1 - Spiritueux et liqueurs";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766560";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02.1.2 - Vin et boissons fermentées";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766561";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02.1.2.1 - Vin";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766562";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02.1.2.2 - Boissons fermentées à base d'autres fruits";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766563";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02.1.2.3 - Vins enrichis en alcool";"1/10.000";"Annuelle";"Pondérations d'indice"
"001766564";"16/02/2024 08:45";"0";"non";"Ensemble des ménages";"France métropolitaine";"Indice des prix à la consommation (IPC)";"Non corrigé";"2015";"Sans objet";"Sans objet";"02.1.2.4 - Boissons à base de vin";"1/10.000";"Annuelle";"Pondérations d'indice"
