hbs_category,category,country,year,mean_expenditure_pps_hh,household_count,household_share,group_consumption_share,group_consumption_share_pm,source
age,Less than 30 years,EE,2020,17734,456,0.0908185620394344,0.0911111740548962,91.1111740548963,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EE,2020,22888,1291,0.257120095598486,0.332915628460382,332.915628460383,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EE,2020,20250,1383,0.275443138816969,0.315534828873162,315.534828873162,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EE,2020,12224,1891,0.376618203545111,0.26043836861156,260.43836861156,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EL,1988,14626,465,0.0716597318539066,0.0677717240976181,67.7717240976181,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EL,1988,18640,1796,0.276776082601325,0.333597089168731,333.597089168731,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EL,1988,17752,2000,0.30821390044691,0.353791420546094,353.791420546094,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EL,1988,11028,2228,0.343350285097858,0.244839766187557,244.839766187557,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EL,1994,16345,428,0.063360473723168,0.0585003447013518,58.5003447013518,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EL,1994,20731,1873,0.277276091783864,0.324704090817017,324.704090817017,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EL,1994,21058,1898,0.280977054034049,0.334228177334602,334.228177334602,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EL,1994,13220,2556,0.378386380458919,0.282567387147029,282.567387147029,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EL,1999,19510,325,0.0519335250878875,0.0432978594185646,43.2978594185646,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EL,1999,27718,1638,0.261744966442953,0.310028474603456,310.028474603456,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EL,1999,29189,1750,0.279642058165548,0.348805288411441,348.805288411441,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EL,1999,17140,2545,0.406679450303611,0.297868377566539,297.868377566539,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EL,2005,25747,490,0.0747520976353928,0.0626759459303412,62.6759459303412,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EL,2005,37247,1623,0.247597254004577,0.300322591571471,300.322591571471,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EL,2005,39564,1805,0.27536231884058,0.35477710343447,354.77710343447,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EL,2005,21543,2637,0.402288329519451,0.282224359063719,282.224359063719,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EL,2010,21806,208,0.0592255125284738,0.0442938094987907,44.2938094987907,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EL,2010,34159,693,0.197323462414579,0.231175642686062,231.175642686062,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EL,2010,37359,895,0.254840546697039,0.326529158350353,326.529158350353,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EL,2010,23750,1716,0.488610478359909,0.398001389464794,398.001389464794,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EL,2015,19399,247,0.0401626016260163,0.0327330238981564,32.7330238981564,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EL,2015,28507,1190,0.19349593495935,0.231743898396834,231.743898396834,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EL,2015,28635,1767,0.287317073170732,0.345655576842204,345.655576842204,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EL,2015,19372,2946,0.479024390243902,0.389867500862806,389.867500862806,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EL,2020,18238,178,0.0284526854219949,0.0238284058593279,23.8284058593279,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EL,2020,26410,890,0.142263427109974,0.172526647314631,172.526647314631,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EL,2020,27033,1721,0.275095907928389,0.341485989161831,341.485989161831,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EL,2020,18161,3467,0.554187979539642,0.46215895766421,462.15895766421,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,ES,1988,14767,203,0.0633385335413417,0.0608336119789311,60.8336119789311,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,ES,1988,17125,925,0.288611544461778,0.321460490807374,321.460490807374,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,ES,1988,16450,1052,0.328237129485179,0.351185788289157,351.185788289157,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,ES,1988,12813,1025,0.3198127925117,0.266520108924538,266.520108924538,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,ES,1994,17624,144,0.0500695410292072,0.0450262029047629,45.0262029047629,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,ES,1994,21802,815,0.283379694019472,0.315247965101116,315.247965101116,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,ES,1994,23586,818,0.28442280945758,0.342299248562646,342.299248562646,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,ES,1994,15254,1099,0.382127955493741,0.297426583431475,297.426583431475,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,ES,1999,17057,305,0.0308361136386614,0.0260160089930917,26.0160089930917,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,ES,1999,22227,2821,0.285208775654636,0.313561057814856,313.561057814856,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,ES,1999,24860,3053,0.308664442422404,0.379547481363625,379.547481363624,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,ES,1999,15131,3712,0.375290668284299,0.280875451828428,280.875451828428,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,ES,2005,23095,218,0.0245467852719288,0.0218533951445739,21.8533951445739,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,ES,2005,27928,2233,0.251435649138611,0.270690501848483,270.690501848483,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,ES,2005,31830,2763,0.311113613331832,0.381735000996937,381.735000996937,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,ES,2005,20464,3667,0.412903952257629,0.325721102010007,325.721102010007,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,ES,2010,25018,800,0.0360311669594199,0.0288731266625249,28.8731266625249,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,ES,2010,31166,6292,0.283385128135838,0.282892231299977,282.892231299977,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,ES,2010,37084,7200,0.324280502634779,0.385185836692687,385.185836692687,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,ES,2010,26554,7911,0.356303202269964,0.303048805344811,303.048805344811,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,ES,2015,24614,514,0.0232263895164935,0.0187176885052886,18.7176885052886,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,ES,2015,29535,5342,0.24139177586986,0.233425210548911,233.425210548911,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,ES,2015,34851,7802,0.352553095345685,0.402279674808391,402.279674808391,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,ES,2015,27571,8472,0.382828739267962,0.345577426137409,345.577426137409,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,ES,2020,23285,284,0.0148148148148148,0.0123777230879893,12.3777230879893,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,ES,2020,26939,4100,0.213875847678665,0.206733809364081,206.733809364081,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,ES,2020,31336,7023,0.366353677621283,0.411919552635044,411.919552635044,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,ES,2020,25393,7763,0.404955659885237,0.368968914912886,368.968914912886,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU15,1994,18667,14055,0.0974829898945061,0.0856541111052635,85.6541111052635,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU15,1994,23434,47584,0.330034193606559,0.364040923540701,364.040923540701,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU15,1994,25146,40221,0.27896573009939,0.330190527713453,330.190527713453,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU15,1994,15932,42319,0.293517086399545,0.220114437640583,220.114437640583,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU15,1999,21595,12004,0.0764099299809039,0.0654241191123356,65.4241191123356,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU15,1999,27632,52559,0.334557606619987,0.366537237723192,366.537237723192,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU15,1999,29587,44858,0.285537873965627,0.334965074401074,334.965074401074,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU15,1999,19369,47679,0.303494589433482,0.233073568763398,233.073568763398,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU15,2005,23665,301668.6,0.0759796061297871,0.0625446112198127,62.5446112198127,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU15,2005,31700,1309187,0.329737707571281,0.363591923028481,363.591923028481,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU15,2005,33983,1021773.5,0.257348454840358,0.30420729970581,304.20729970581,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU15,2005,23008,1337760,0.336934231458574,0.269656166045896,269.656166045896,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU15,2010,22831,11205,0.0678971574692933,0.0546549469152058,54.6549469152059,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU15,2010,30830,45296,0.274472971417145,0.298350011314638,298.350011314638,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU15,2010,32355,52063,0.315477885704937,0.359884610562813,359.884610562813,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU15,2010,23800,56465,0.342151985408625,0.287110431207344,287.110431207344,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU25,2005,21787,308642.57,0.0762837210772633,0.0639548833510842,63.9548833510842,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU25,2005,28802,1331290.12,0.329040041971515,0.364683241311765,364.683241311765,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU25,2005,30571,1047513.92,0.258902262568092,0.30457194663105,304.57194663105,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU25,2005,20648,1358535.49,0.335773974383129,0.2667899287061,266.7899287061,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU25,2010,21598,17865,0.0728146436300943,0.0597699053575669,59.7699053575669,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU25,2010,28845,66655,0.271674227325157,0.297830579712592,297.830579712592,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU25,2010,29875,78717,0.320836848733844,0.364285981497193,364.285981497193,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU25,2010,21865,82112,0.334674280310904,0.278113533432648,278.113533432648,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU27_2007,2005,20891,320670.57,0.0785587956799035,0.0663408539161791,66.3408539161791,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU27_2007,2005,27479,1341076.12,0.328540673072299,0.364936311173998,364.936311173998,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU27_2007,2005,29031,1057150.92,0.258983863492999,0.30392170176696,303.92170176696,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU27_2007,2005,19618,1363020.49,0.333916667754799,0.264801133142863,264.801133142863,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU27_2007,2010,20982,19878,0.071077388465568,0.0589803483748465,58.9803483748465,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU27_2007,2010,27864,73889,0.264203499161503,0.291146125411401,291.146125411401,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU27_2007,2010,28795,87740,0.313730257770849,0.357274876205698,357.274876205698,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU27_2007,2010,21079,98160,0.35098885460208,0.292598650008055,292.598650008055,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU27_2020,2015,21969,18636,0.0667461775671813,0.0541968932944136,54.1968932944136,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU27_2020,2015,29107,67153,0.240513310912692,0.258746370637036,258.746370637036,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU27_2020,2015,30527,86837,0.311012976035701,0.350913712828677,350.913712828677,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU27_2020,2015,23825,106581,0.381727535484426,0.336143023239874,336.143023239874,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,EU27_2020,2020,22328,14749,0.0552983124435263,0.0464626443787803,46.4626443787803,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,EU27_2020,2020,28963,57952,0.217278988590904,0.236811886459363,236.811886459363,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,EU27_2020,2020,30044,78920,0.295894149979191,0.334530988961111,334.530988961111,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,EU27_2020,2020,23536,115096,0.431528548986379,0.382194480200746,382.194480200746,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FI,1994,13660,593,0.131983084798576,0.109434606554707,109.434606554707,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FI,1994,19015,1457,0.32428221678166,0.374287367577841,374.287367577841,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FI,1994,19001,1383,0.307812152236813,0.35501599980481,355.01599980481,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FI,1994,11261,1060,0.235922546182951,0.161262026062642,161.262026062642,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FI,1999,15786,526,0.12066987841248,0.102522421666543,102.522421666543,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FI,1999,21976,1252,0.28722183987153,0.339714425288162,339.714425288162,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FI,1999,21103,1463,0.335627437485662,0.38119705650284,381.19705650284,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FI,1999,12791,1118,0.256480844230328,0.176566096542455,176.566096542455,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FI,2005,19735,486,0.121287746443724,0.0974261451633422,97.4261451633422,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FI,2005,30868,959,0.23933117045171,0.300697085007738,300.697085007738,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FI,2005,28184,1308,0.326428749688046,0.374466087769009,374.466087769009,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FI,2005,17853,1254,0.312952333416521,0.227410682059911,227.410682059911,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FI,2010,20977,377,0.10616727682343,0.0817294349243064,81.7294349243064,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FI,2010,32503,758,0.213460996902281,0.254616428084278,254.616428084278,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FI,2010,33345,1052,0.296254576175725,0.362526893347969,362.526893347969,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FI,2010,21362,1364,0.384117150098564,0.301127243643447,301.127243643447,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FI,2015,23663,398,0.108358290225973,0.0830422480488029,83.0422480488029,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FI,2015,37467,798,0.217261094473183,0.263631944778653,263.631944778653,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FI,2015,36878,983,0.267628641437517,0.319644399483738,319.644399483738,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FI,2015,25330,1494,0.406751973863327,0.333681407688806,333.681407688806,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FI,2020,20858,259,0.0825366475462078,0.0596699319166662,59.6699319166662,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FI,2020,31903,633,0.201720841300191,0.223058279984491,223.058279984491,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FI,2020,36533,741,0.236137667304015,0.299010651992693,299.010651992693,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FI,2020,25161,1505,0.479604843849586,0.41826113610615,418.26113610615,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FR,1988,14695,1086,0.120159327284798,0.105329305378101,105.329305378101,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FR,1988,19271,3042,0.336578889134764,0.386912949786838,386.912949786838,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FR,1988,19791,2159,0.238880283248506,0.282013686420153,282.013686420153,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FR,1988,12433,2751,0.304381500331932,0.225744058414908,225.744058414908,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FR,1994,18314,1148,0.119161303716006,0.0967443291513487,96.7443291513487,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FR,1994,24975,3141,0.326032800498235,0.360972280215315,360.972280215315,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FR,1994,27303,2440,0.253269669919037,0.306549502024071,306.549502024071,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FR,1994,17635,2905,0.301536225866722,0.235733888609265,235.733888609265,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FR,1999,21297,1204,0.116836487142164,0.100687736721048,100.687736721048,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FR,1999,27621,3083,0.299175157690442,0.334383303168347,334.383303168347,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FR,1999,28960,2912,0.282581271227559,0.33114758271,331.14758271,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FR,1999,19168,3106,0.301407083939835,0.233781377400605,233.781377400605,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FR,2005,23632,1105,0.10791015625,0.0903761072387073,90.3761072387073,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FR,2005,31728,3102,0.3029296875,0.340624094743726,340.624094743726,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FR,2005,32181,3100,0.302734375,0.345264641235421,345.264641235421,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FR,2005,22041,2933,0.28642578125,0.223735156782145,223.735156782145,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FR,2010,21504,1619,0.102487814141926,0.0783656741516828,78.3656741516828,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FR,2010,32237,4528,0.286636703171488,0.328564631151223,328.564631151223,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FR,2010,30727,4889,0.309489143508261,0.338142665344984,338.142665344984,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FR,2010,23788,4761,0.301386339178325,0.25492702935211,254.92702935211,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,FR,2015,23781,1427,0.0840499469902226,0.0664618712061803,66.4618712061803,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,FR,2015,33450,4453,0.262280598421487,0.291720732709494,291.720732709494,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,FR,2015,33175,5315,0.313052185180822,0.34532870408383,345.32870408383,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,FR,2015,26178,5783,0.340617269407469,0.296488692000496,296.488692000496,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Under 25 years,FR,2017,19579,,,0.12461810682825,124.61810682825,Insee Les depenses des menages en 2017 TF101/TF102/TF106
age,25-34 years,FR,2017,29152,,,0.185549162380977,185.549162380977,Insee Les depenses des menages en 2017 TF101/TF102/TF106
age,35-44 years,FR,2017,31957,,,0.203402668160293,203.402668160293,Insee Les depenses des menages en 2017 TF101/TF102/TF106
age,45-54 years,FR,2017,31868,,,0.202836193288864,202.836193288864,Insee Les depenses des menages en 2017 TF101/TF102/TF106
