"TIPO_DATO8","Data type","COICOP_2015","Coicop","QUANTILE","Total equivalent expenditure quantile","TIME","Select time","Value","Flag Codes","Flags"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0220","tobacco","V_FIFH","V quintile (highest)","2021","2021",27.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0220","tobacco","ALL","all items","2021","2021",21.76,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0220","tobacco","ALL","all items","2021","2021",16.63,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0220","tobacco","ALL","all items","2021","2021",19.87,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0220","tobacco","ALL","all items","2021","2021",20.14,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0220","tobacco","ALL","all items","2021","2021",19.47,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","I_FIFL","I quintile (lowest)","2021","2021",40.6,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","II_FIFL","II quintile","2021","2021",69.85,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","III_FIFL","III quintile","2021","2021",92.31,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","IV_FIFL","IV quintile","2021","2021",120.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","ALL","all items","2021","2021",100.14,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","V_FIFH","V quintile (highest)","2021","2021",177.79,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","ALL","all items","2021","2021",100.03,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","ALL","all items","2021","2021",104.31,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","ALL","all items","2021","2021",87.76,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","ALL","all items","2021","2021",100.86,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","03"," -- clothing and footwear","ALL","all items","2021","2021",115.27,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","I_FIFL","I quintile (lowest)","2021","2021",31.22,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","II_FIFL","II quintile","2021","2021",51.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","III_FIFL","III quintile","2021","2021",69.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","IV_FIFL","IV quintile","2021","2021",92.1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","ALL","all items","2021","2021",77.24,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","V_FIFH","V quintile (highest)","2021","2021",141.51,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","ALL","all items","2021","2021",79.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","ALL","all items","2021","2021",81.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","ALL","all items","2021","2021",68.05,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","ALL","all items","2021","2021",73.35,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","031","clothing","ALL","all items","2021","2021",88.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","I_FIFL","I quintile (lowest)","2021","2021",29.27,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","II_FIFL","II quintile","2021","2021",47.74,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","III_FIFL","III quintile","2021","2021",63.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","IV_FIFL","IV quintile","2021","2021",82.38,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","ALL","all items","2021","2021",69.4,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","V_FIFH","V quintile (highest)","2021","2021",124.04,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","ALL","all items","2021","2021",71.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","ALL","all items","2021","2021",73.29,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","ALL","all items","2021","2021",61.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","ALL","all items","2021","2021",65.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0312","garments","ALL","all items","2021","2021",81.84,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","I_FIFL","I quintile (lowest)","2021","2021",1.16,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","II_FIFL","II quintile","2021","2021",2.01,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","III_FIFL","III quintile","2021","2021",2.58,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","IV_FIFL","IV quintile","2021","2021",3.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","ALL","all items","2021","2021",3.04,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","V_FIFH","V quintile (highest)","2021","2021",5.68,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","ALL","all items","2021","2021",2.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","ALL","all items","2021","2021",3.24,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","ALL","all items","2021","2021",2.67,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","ALL","all items","2021","2021",3.21,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0313","other articles of clothing and clothing accessories","ALL","all items","2021","2021",3.21,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","I_FIFL","I quintile (lowest)","2021","2021",0.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","II_FIFL","II quintile","2021","2021",1.65,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","III_FIFL","III quintile","2021","2021",3.67,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","IV_FIFL","IV quintile","2021","2021",5.73,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","ALL","all items","2021","2021",4.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","V_FIFH","V quintile (highest)","2021","2021",11.6,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","ALL","all items","2021","2021",5.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","ALL","all items","2021","2021",4.62,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","ALL","all items","2021","2021",4.1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","ALL","all items","2021","2021",4.88,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0314","cleaning, repair and hire of clothing","ALL","all items","2021","2021",3.65,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","I_FIFL","I quintile (lowest)","2021","2021",9.38,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","II_FIFL","II quintile","2021","2021",18.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","III_FIFL","III quintile","2021","2021",22.41,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","IV_FIFL","IV quintile","2021","2021",28.08,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","ALL","all items","2021","2021",22.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","V_FIFH","V quintile (highest)","2021","2021",36.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","ALL","all items","2021","2021",20.36,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","ALL","all items","2021","2021",22.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","ALL","all items","2021","2021",19.71,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","ALL","all items","2021","2021",27.52,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","032","footwear","ALL","all items","2021","2021",26.57,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","I_FIFL","I quintile (lowest)","2021","2021",9.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","II_FIFL","II quintile","2021","2021",18.11,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","III_FIFL","III quintile","2021","2021",21.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","IV_FIFL","IV quintile","2021","2021",27.19,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","ALL","all items","2021","2021",22.21,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","V_FIFH","V quintile (highest)","2021","2021",34.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","ALL","all items","2021","2021",19.68,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","ALL","all items","2021","2021",22.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","ALL","all items","2021","2021",19.15,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","ALL","all items","2021","2021",26.75,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0321","shoes and other footwear","ALL","all items","2021","2021",25.9,,
